Data Statistik Produksi Perikanan Perikanan Tangkap Perairan Darat
Tahun,Provinsi,Kabupaten/Kota,Jenis Perairan,Jenis Kapal,Jenis Alat Tangkap,Kelompok,Volume Produksi (Ton),Nilai Produksi (Rp 000)
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,BUBU,BAUNG,1.66,133450
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,BUBU,GOBI,0.33,28575
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,BUBU,HAMPAL,0.19,13380
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,BUBU,LELE,0.65,72070
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,BUBU,MAS,1.34,71640
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,BUBU,NILA,0.77,32780
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,BUBU,NILEM,0.76,38080
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,BUBU,PATIN,0.77,145560
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,BUBU,TAWES,0.76,38020
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,BUBU,UDANG,0.28,60180
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,BARBUS,2.12,139245
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,BAUNG,0.96,73960
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,GOBI,0.33,28750
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,HAMPAL,0.30,20820
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,LELE,0.67,71540
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,MAS,0.59,30680
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,NILA,0.93,39570
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,NILEM,0.97,48400
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,PATIN,0.74,140340
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,TAWES,0.58,29180
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,JALA TEBAR,UDANG,0.34,70620
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",BARBUS,1.73,113800
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",BAUNG,0.31,24430
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",GOBI,0.14,12000
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",HAMPAL,0.16,10980
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",LELE,0.25,26130
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",MAS,1.21,64140
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",NILA,0.36,15135
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",NILEM,0.66,33020
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",PATIN,0.19,36280
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,0.41,20280
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",UDANG,0.14,28560
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,PANCING BERJORAN,BARBUS,0.66,44695
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,PANCING BERJORAN,BAUNG,0.63,51500
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,PANCING BERJORAN,HAMPAL,0.22,15320
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,PANCING BERJORAN,LELE,0.39,42590
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,PANCING BERJORAN,MAS,0.50,26480
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,PANCING BERJORAN,NILA,0.76,32545
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,PANCING BERJORAN,NILEM,0.59,29740
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,PANCING BERJORAN,PATIN,0.23,42920
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,PANCING BERJORAN,TAWES,0.45,22560
2022,RIAU,KUANTAN SINGINGI,SUNGAI,NTP,PANCING BERJORAN,UDANG,0.23,48360
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,ANCO,BARBUS,0.45,24710
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,BARBUS,1.80,114465
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,BAUNG,1.97,159430
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,GOBI,0.49,42825
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,HAMPAL,0.39,27480
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,LELE,1.28,141640
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,MAS,1.69,88850
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,NILA,1.23,52200
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,NILEM,1.16,58460
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,PATIN,1.03,196660
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,TAWES,0.99,49740
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,BUBU,UDANG,0.52,108660
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,BARBUS,2.80,179490
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,BAUNG,1.43,114330
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,GOBI,0.55,47525
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,HAMPAL,0.37,25760
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,LELE,1.05,114590
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,MAS,1.32,67880
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,NILA,0.92,39225
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,NILEM,1.76,87860
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,PATIN,0.83,156960
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,TAWES,1.23,61200
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,JALA TEBAR,UDANG,0.50,105780
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BARBUS,2.08,135205
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",HAMPAL,0.12,7960
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",MAS,0.96,48590
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",NILA,0.65,27580
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",NILEM,0.76,37600
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TAWES,0.64,31560
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",UDANG,0.19,38580
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",BARBUS,2.31,150035
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",BAUNG,0.55,44480
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",GOBI,0.17,14250
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",HAMPAL,0.30,20640
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",LELE,0.56,60910
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",MAS,1.72,89470
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",NILA,1.21,51440
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",NILEM,1.11,55320
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",PATIN,0.39,73940
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,0.72,35300
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,"JARING INSANG TETAP, JARING LIONG BUN",UDANG,0.20,40740
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,BARBUS,1.03,69380
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,BAUNG,1.10,91960
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,GOBI,0.34,29500
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,HAMPAL,0.26,18000
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,LELE,0.69,75590
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,MAS,0.61,31840
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,NILA,0.86,36715
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,NILEM,0.70,34840
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,PATIN,0.41,78860
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,TAWES,0.58,28860
2022,RIAU,KUANTAN SINGINGI,SUNGAI,PTM,PANCING BERJORAN,UDANG,0.38,78720
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,ANCO,BARBUS,0.41,18860
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,ANCO,BETOK,0.33,15010
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,ANCO,GABUS,0.29,18145
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,ANCO,GURAMI,0.56,24350
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,ANCO,LELE,0.22,9940
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,ANCO,MAS,0.38,17210
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,ANCO,NILA,0.20,7700
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,ANCO,NILEM,0.23,10490
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,ANCO,SEPAT,0.55,21335
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,ANCO,TAWES,0.20,8660
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,BARBUS,0.27,12460
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,BELUT TAWAR,1.11,61300
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,BETOK,0.74,33780
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,GABUS,1.59,99285
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,GURAMI,0.92,40040
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,LELE,1.55,70040
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,MAS,0.61,27840
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,NILA,0.75,28285
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,NILEM,0.39,17950
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,SEPAT,1.09,42505
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,BUBU,TAWES,0.43,18825
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,JALA TEBAR,BARBUS,0.23,10440
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,JALA TEBAR,BETOK,0.70,31490
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,JALA TEBAR,GABUS,0.77,47855
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,JALA TEBAR,GURAMI,0.92,39250
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,JALA TEBAR,LELE,0.74,33690
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,JALA TEBAR,MAS,0.46,20850
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,JALA TEBAR,NILA,0.68,25435
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,JALA TEBAR,NILEM,0.29,13080
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,JALA TEBAR,SEPAT,1.61,61690
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,JALA TEBAR,TAWES,0.37,16090
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,"JARING INSANG TETAP, JARING LIONG BUN",BARBUS,0.18,8280
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,"JARING INSANG TETAP, JARING LIONG BUN",BETOK,0.56,25580
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,"JARING INSANG TETAP, JARING LIONG BUN",GABUS,0.96,60180
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,"JARING INSANG TETAP, JARING LIONG BUN",GURAMI,0.89,37800
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,"JARING INSANG TETAP, JARING LIONG BUN",LELE,0.80,36240
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,"JARING INSANG TETAP, JARING LIONG BUN",MAS,0.45,20520
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,"JARING INSANG TETAP, JARING LIONG BUN",NILA,0.37,13850
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,"JARING INSANG TETAP, JARING LIONG BUN",NILEM,0.24,11080
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,"JARING INSANG TETAP, JARING LIONG BUN",SEPAT,0.99,38610
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,0.38,16465
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,PANCING BERJORAN,BELUT TAWAR,0.69,38070
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,PANCING BERJORAN,BETOK,0.40,17960
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,PANCING BERJORAN,GABUS,0.78,48870
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,PANCING BERJORAN,GURAMI,0.54,23750
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,PANCING BERJORAN,LELE,0.64,29120
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,PANCING BERJORAN,MAS,0.57,25830
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,PANCING BERJORAN,NILA,0.53,19790
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,PANCING BERJORAN,NILEM,0.35,15670
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,PANCING BERJORAN,SEPAT,0.42,16310
2022,RIAU,KUANTAN SINGINGI,WADUK,NTP,PANCING BERJORAN,TAWES,0.33,14110
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,ANCO,BARBUS,0.53,23940
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,ANCO,BETOK,0.65,29310
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,ANCO,GABUS,0.40,25130
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,ANCO,GURAMI,0.73,31530
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,ANCO,LELE,0.30,13390
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,ANCO,MAS,0.53,24080
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,ANCO,NILA,0.30,11435
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,ANCO,NILEM,0.44,19730
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,ANCO,SEPAT,0.81,31200
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,ANCO,TAWES,0.23,9765
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,BARBUS,0.36,16420
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,BELUT TAWAR,1.21,66670
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,BETOK,0.99,44630
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,GABUS,2.54,158640
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,GURAMI,1.20,51700
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,LELE,2.59,116940
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,MAS,0.94,43080
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,NILA,0.82,30805
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,NILEM,0.55,24970
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,SEPAT,1.78,69690
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,BUBU,TAWES,0.60,26015
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,JALA TEBAR,BARBUS,0.23,10680
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,JALA TEBAR,BETOK,0.74,33420
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,JALA TEBAR,GABUS,1.03,64440
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,JALA TEBAR,GURAMI,1.05,44210
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,JALA TEBAR,LELE,1.20,54120
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,JALA TEBAR,MAS,0.65,29680
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,JALA TEBAR,NILA,0.73,27420
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,JALA TEBAR,NILEM,0.41,18640
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,JALA TEBAR,SEPAT,1.60,61860
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,JALA TEBAR,TAWES,0.47,20455
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,"JARING INSANG TETAP, JARING LIONG BUN",BARBUS,0.25,11510
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,"JARING INSANG TETAP, JARING LIONG BUN",BETOK,0.82,37030
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,"JARING INSANG TETAP, JARING LIONG BUN",GABUS,1.22,76135
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,"JARING INSANG TETAP, JARING LIONG BUN",GURAMI,1.28,53500
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,"JARING INSANG TETAP, JARING LIONG BUN",LELE,1.64,73890
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,"JARING INSANG TETAP, JARING LIONG BUN",MAS,0.97,44170
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,"JARING INSANG TETAP, JARING LIONG BUN",NILA,0.66,24920
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,"JARING INSANG TETAP, JARING LIONG BUN",NILEM,0.49,22010
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,"JARING INSANG TETAP, JARING LIONG BUN",SEPAT,1.71,66965
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,"JARING INSANG TETAP, JARING LIONG BUN",TAWES,0.79,33755
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,PANCING BERJORAN,BELUT TAWAR,0.83,45650
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,PANCING BERJORAN,BETOK,0.42,19200
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,PANCING BERJORAN,GABUS,0.97,60385
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,PANCING BERJORAN,GURAMI,0.66,28810
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,PANCING BERJORAN,LELE,0.97,43630
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,PANCING BERJORAN,MAS,0.71,32130
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,PANCING BERJORAN,NILA,0.79,29770
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,PANCING BERJORAN,NILEM,0.43,19270
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,PANCING BERJORAN,SEPAT,0.51,19830
2022,RIAU,KUANTAN SINGINGI,WADUK,PTM,PANCING BERJORAN,TAWES,0.41,17700
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,BUBU,BELUT TAWAR,36.38,1455360
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,BUBU,GABUS,35.25,705000
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,BUBU,GURAMI,58.13,581300
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,BUBU,LELE,9.13,319550
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,BUBU,PATIN,7.17,358500
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BARBUS,136.84,3420875
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BAUNG,288.67,11546800
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BETUTU,30.31,606200
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",GABUS,25.75,755600
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",GURAMI,46.79,467850
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",HAMPAL,73.33,403315
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LELE,145.13,6737200
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",MAS,71.62,2506525
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",PATIN,526.99,20598050
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,PANCING BERJORAN,GABUS,72.07,1865450
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,PANCING BERJORAN,LELE,3.17,111020
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,PANCING BERJORAN,MAS,1.14,39900
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,RAWAI DASAR,BARBUS,4.08,102000
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,RAWAI DASAR,GURAMI,31.37,313650
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,RAWAI DASAR,HAMPAL,110.91,610022
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,RAWAI DASAR,LELE,118.34,5498850
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,RAWAI DASAR,MAS,41.23,1443050
2022,RIAU,PELALAWAN,SUNGAI,MT_0005,RAWAI DASAR,PATIN,246.63,8847160
2022,RIAU,PELALAWAN,SUNGAI,NTP,BUBU,BELUT TAWAR,23.08,923200
2022,RIAU,PELALAWAN,SUNGAI,NTP,BUBU,BETUTU,11.18,223600
2022,RIAU,PELALAWAN,SUNGAI,NTP,BUBU,GABUS,42.81,1171140
2022,RIAU,PELALAWAN,SUNGAI,NTP,BUBU,GURAMI,10.62,106200
2022,RIAU,PELALAWAN,SUNGAI,NTP,BUBU,LELE,8.40,294000
2022,RIAU,PELALAWAN,SUNGAI,NTP,PANCING BERJORAN,GABUS,41.16,1039745
2022,RIAU,PELALAWAN,SUNGAI,NTP,PANCING BERJORAN,GURAMI,2.26,22550
2022,RIAU,PELALAWAN,SUNGAI,NTP,PANCING BERJORAN,HAMPAL,17.13,94215
2022,RIAU,PELALAWAN,SUNGAI,NTP,PANCING BERJORAN,MAS,7.12,249200
2022,RIAU,PELALAWAN,SUNGAI,PTM,BUBU,BELUT TAWAR,8.30,332000
2022,RIAU,PELALAWAN,SUNGAI,PTM,BUBU,BETUTU,11.52,230300
2022,RIAU,PELALAWAN,SUNGAI,PTM,BUBU,GABUS,45.69,1063175
2022,RIAU,PELALAWAN,SUNGAI,PTM,BUBU,GURAMI,22.80,228000
2022,RIAU,PELALAWAN,SUNGAI,PTM,BUBU,HAMPAL,8.92,49060
2022,RIAU,PELALAWAN,SUNGAI,PTM,BUBU,LELE,22.79,797650
2022,RIAU,PELALAWAN,SUNGAI,PTM,BUBU,MAS,6.79,237475
2022,RIAU,PELALAWAN,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BARBUS,13.74,343500
2022,RIAU,PELALAWAN,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BAUNG,162.31,6492200
2022,RIAU,PELALAWAN,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BETUTU,30.80,615920
2022,RIAU,PELALAWAN,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",GURAMI,41.32,413200
2022,RIAU,PELALAWAN,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",HAMPAL,86.53,475904
2022,RIAU,PELALAWAN,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LELE,58.66,2630750
2022,RIAU,PELALAWAN,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",MAS,16.04,561400
2022,RIAU,PELALAWAN,SUNGAI,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",PATIN,270.09,10407650
2022,RIAU,PELALAWAN,SUNGAI,PTM,RAWAI DASAR,BAUNG,47.73,1909120
2022,RIAU,PELALAWAN,SUNGAI,PTM,RAWAI DASAR,HAMPAL,83.06,456830
2022,RIAU,PELALAWAN,SUNGAI,PTM,RAWAI DASAR,LELE,139.08,6686600
2022,RIAU,PELALAWAN,SUNGAI,PTM,RAWAI DASAR,PATIN,250.89,9003610
2022,RIAU,ROKAN HILIR,DANAU,NTP,JALA TEBAR,BAUNG,3.48,156735
2022,RIAU,ROKAN HILIR,DANAU,NTP,JALA TEBAR,BELIDA,1.32,63504
2022,RIAU,ROKAN HILIR,DANAU,NTP,JALA TEBAR,GURAMI,7.19,218550
2022,RIAU,ROKAN HILIR,DANAU,NTP,JALA TEBAR,JELAWAT,2.01,55100
