Data Statistik Produksi Perikanan Budi Daya Ikan Hias
Tahun,Provinsi,Kabupaten/Kota,Kelompok Ikan,Jenis Ikan Hias,Volume Produksi (Ekor),Nilai Produksi (Rp Juta)
2023,JAWA TENGAH,WONOSOBO,KOMET,Ikan Hias Air Tawar,46046,23023000
2023,JAWA TENGAH,WONOSOBO,MAS,Ikan Hias Air Tawar,72702,145404000
2023,JAWA TENGAH,WONOSOBO,MOLI,Ikan Hias Air Tawar,41016,20508000
2023,JAWA TENGAH,WONOSOBO,PLATI,Ikan Hias Air Tawar,13925,6962500
2023,JAWA TIMUR,BANYUWANGI,CUPANG,Ikan Hias Air Tawar,18720,56160000
2023,JAWA TIMUR,BANYUWANGI,IKAN UDANG,Ikan Hias Air Tawar,5570,2785000
2023,JAWA TIMUR,BANYUWANGI,KOKI,Ikan Hias Air Tawar,1920,3456000
2023,JAWA TIMUR,BANYUWANGI,KOMET,Ikan Hias Air Tawar,18910,30289000
2023,JAWA TIMUR,BANYUWANGI,MAS,Ikan Hias Air Tawar,668900,133780000
2023,JAWA TIMUR,BANYUWANGI,MOLI,Ikan Hias Air Tawar,15960,33860000
2023,JAWA TIMUR,BLITAR,ANGELFISH,Ikan Hias Air Tawar,66000,217800000
2023,JAWA TIMUR,BLITAR,ARWANA,Ikan Hias Air Tawar,795,198750000
2023,JAWA TIMUR,BLITAR,BARBUS,Ikan Hias Air Tawar,236600,261100000
2023,JAWA TIMUR,BLITAR,BOTIA,Ikan Hias Air Tawar,31100,311000000
2023,JAWA TIMUR,BLITAR,CUPANG,Ikan Hias Air Tawar,149000,774800000
2023,JAWA TIMUR,BLITAR,GUPI,Ikan Hias Air Tawar,444000,399600000
2023,JAWA TIMUR,BLITAR,GURAMI,Ikan Hias Air Tawar,42100,92620000
2023,JAWA TIMUR,BLITAR,IKAN UDANG,Ikan Hias Air Tawar,178400,230300000
2023,JAWA TIMUR,BLITAR,KEPE-KEPE,Ikan Hias Air Tawar,110,1100000
2023,JAWA TIMUR,BLITAR,KOKI,Ikan Hias Air Tawar,27600,193200000
2023,JAWA TIMUR,BLITAR,KOMET,Ikan Hias Air Tawar,75700,1135500000
2023,JAWA TIMUR,BLITAR,LELE,Ikan Hias Air Tawar,74200,222600000
2023,JAWA TIMUR,BLITAR,LOHAN,Ikan Hias Air Tawar,12000,960000000
2023,JAWA TIMUR,BLITAR,MAS,Ikan Hias Air Tawar,208512775,198975574100
2023,JAWA TIMUR,BLITAR,MOLI,Ikan Hias Air Tawar,83500,12525000
2023,JAWA TIMUR,BLITAR,OSKAR,Ikan Hias Air Tawar,455000,1820000000
2023,JAWA TIMUR,BLITAR,PLATI,Ikan Hias Air Tawar,150500,180600000
2023,JAWA TIMUR,BLITAR,RAINBOW,Ikan Hias Air Tawar,56200,140500000
2023,JAWA TIMUR,BLITAR,SILVER DOLAR,Ikan Hias Air Tawar,66200,595800000
2023,JAWA TIMUR,BLITAR,TETRA,Ikan Hias Air Tawar,99300,361500000
2023,JAWA TIMUR,BONDOWOSO,MAS,Ikan Hias Air Tawar,904500,2261250000
2023,JAWA TIMUR,JEMBER,CUPANG,Ikan Hias Air Tawar,56000,53536000
2023,JAWA TIMUR,JEMBER,GUPI,Ikan Hias Air Tawar,42000,17346000
2023,JAWA TIMUR,JEMBER,KOKI,Ikan Hias Air Tawar,34000,119000000
2023,JAWA TIMUR,JEMBER,KOMET,Ikan Hias Air Tawar,35000,48125000
2023,JAWA TIMUR,JEMBER,MAS,Ikan Hias Air Tawar,58000,420500000
2023,JAWA TIMUR,JOMBANG,ANGELFISH,Ikan Hias Air Tawar,1300,1950000
2023,JAWA TIMUR,JOMBANG,CUPANG,Ikan Hias Air Tawar,3200,3200000
2023,JAWA TIMUR,JOMBANG,GUPI,Ikan Hias Air Tawar,2000,1000000
2023,JAWA TIMUR,JOMBANG,KOKI,Ikan Hias Air Tawar,1600,8000000
2023,JAWA TIMUR,JOMBANG,MAS,Ikan Hias Air Tawar,1000,100000000
2023,JAWA TIMUR,JOMBANG,MOLI,Ikan Hias Air Tawar,3400,3400000
2023,JAWA TIMUR,KEDIRI,ANGELFISH,Ikan Hias Air Tawar,8802000,5281200000
2023,JAWA TIMUR,KEDIRI,CUPANG,Ikan Hias Air Tawar,118575000,177862500000
2023,JAWA TIMUR,KEDIRI,GUPI,Ikan Hias Air Tawar,9225000,6457500000
2023,JAWA TIMUR,KEDIRI,IKAN UDANG,Ikan Hias Air Tawar,2756000,2756000000
2023,JAWA TIMUR,KEDIRI,KEPE-KEPE,Ikan Hias Air Tawar,23920,478400000
2023,JAWA TIMUR,KEDIRI,KOKI,Ikan Hias Air Tawar,4497000,2023650000
2023,JAWA TIMUR,KEDIRI,KOMET,Ikan Hias Air Tawar,86220000,34488000000
2023,JAWA TIMUR,KEDIRI,LOHAN,Ikan Hias Air Tawar,5170,103400000
2023,JAWA TIMUR,KEDIRI,MAS,Ikan Hias Air Tawar,90170000,631190000000
2023,JAWA TIMUR,KEDIRI,MOLI,Ikan Hias Air Tawar,12521498,3130374500
2023,JAWA TIMUR,KEDIRI,OSKAR,Ikan Hias Air Tawar,470700,941400000
2023,JAWA TIMUR,KEDIRI,PLATI,Ikan Hias Air Tawar,32250000,8062500000
2023,JAWA TIMUR,KEDIRI,TETRA,Ikan Hias Air Tawar,4285000,1714000000
2023,JAWA TIMUR,KOTA BATU,CUPANG,Ikan Hias Air Tawar,2388,47760000
2023,JAWA TIMUR,KOTA BATU,KOKI,Ikan Hias Air Tawar,762,38100000
2023,JAWA TIMUR,KOTA BATU,KOMET,Ikan Hias Air Tawar,1740,17400000
2023,JAWA TIMUR,KOTA BATU,MAS,Ikan Hias Air Tawar,1556,155600000
2023,JAWA TIMUR,KOTA BLITAR,ANGELFISH,Ikan Hias Air Tawar,987404,2962212000
2023,JAWA TIMUR,KOTA BLITAR,CUPANG,Ikan Hias Air Tawar,1122807,5614035000
2023,JAWA TIMUR,KOTA BLITAR,GURAMI,Ikan Hias Air Tawar,720022,1080033000
2023,JAWA TIMUR,KOTA BLITAR,MAS,Ikan Hias Air Tawar,1818598,14548784000
2023,JAWA TIMUR,KOTA KEDIRI,ANGELFISH,Ikan Hias Air Tawar,27000,5400000
2023,JAWA TIMUR,KOTA KEDIRI,CUPANG,Ikan Hias Air Tawar,19110000,4755000195
2023,JAWA TIMUR,KOTA KEDIRI,GUPI,Ikan Hias Air Tawar,46000,46000000
2023,JAWA TIMUR,KOTA KEDIRI,KAKAP,Ikan Hias Air Tawar,555000,962000000
2023,JAWA TIMUR,KOTA KEDIRI,KOKI,Ikan Hias Air Tawar,13500,30250000
2023,JAWA TIMUR,KOTA KEDIRI,KOMET,Ikan Hias Air Tawar,16500,8250000
2023,JAWA TIMUR,KOTA KEDIRI,MAS,Ikan Hias Air Tawar,2504500,1518499974
2023,JAWA TIMUR,KOTA KEDIRI,OSKAR,Ikan Hias Air Tawar,160000,192000000
2023,JAWA TIMUR,KOTA KEDIRI,PLATI,Ikan Hias Air Tawar,37000,29600000
2023,JAWA TIMUR,KOTA KEDIRI,TAWES,Ikan Hias Air Tawar,24500,49500000.510000005
2023,JAWA TIMUR,KOTA KEDIRI,TETRA,Ikan Hias Air Tawar,3530000,3256000036
2023,JAWA TIMUR,KOTA MALANG,ANGELFISH,Ikan Hias Air Tawar,2510,7530000
